web-scraper-order,web-scraper-start-url,Course (Section),CRN,data,Instructor,Day&Time,Department,Credits,Title
"1756703611-346","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1019 (801)","49867","Class Info","Fonseca, J.","TTh 19:40-20:40","Mathematics","2","Lab for College Algebra"
"1756703611-347","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1021 (750)","52855","Class Info","Rabago, J.","TTh 18:00-20:00","Mathematics","4","College Algebra"
"1756703611-348","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1021 (770)","49501","Class Info","Bacani, D.","MWF 12:40-14:00","Mathematics","4","College Algebra"
"1756703611-349","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1021 (771)","49502","Class Info","Haciomeroglu, E.","MWF 8:30-9:50","Mathematics","4","College Algebra"
"1756703611-350","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1021 (772)","51932","Class Info","Mino Avila, E.","MWF 10:00-11:20","Mathematics","4","College Algebra"
"1756703611-351","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1022 (751)","51933","Class Info","Mino Avila, E.","TTh 8:10-10:10","Mathematics","4","Precalculus"
"1756703611-352","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1022 (770)","49503","Class Info","Bacani, D.","MWF 10:00-11:20","Mathematics","4","Precalculus"
"1756703611-353","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1031 (770)","49505","Class Info","Haciomeroglu, E.","MWF 10:00-11:20","Mathematics","4","Differential and Integral Calculus"
"1756703611-354","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1031 (801)","49504","Class Info","Fonseca, J.","TTh 17:30-19:30","Mathematics","4","Differential and Integral Calculus"
"1756703611-355","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1041 (770)","49506","Class Info","Bacani, D.","MWF 15:20-16:40","Mathematics","4","Calculus I"
"1756703611-356","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1041 (771)","51749","Class Info","Tan, S.","TTh 8:10-10:10","Mathematics","4","Calculus I"
"1756703611-357","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1042 (770)","49507","Class Info","Bacani, D.","MWF 18:00-19:20","Mathematics","4","Calculus II"
"1756703611-358","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MATH 1042 (771)","52871","Class Info","Delfan Azari, M.","TTh 13:40-15:40","Mathematics","4","Calculus II"
"1756703611-359","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 0821 (801)","53216","Class Info","Natusch, B.","TTh 8:40-10:10","Media Studies & Production","3","The Future of Your TV"
"1756703611-360","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 1021 (770)","49459","Class Info","Neubert, K.","TTh 15:50-17:20","Media Studies & Production","3","Introduction to Media Analysis"
"1756703611-361","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 1021 (771)","49458","Class Info","Neubert, K.","TTh 10:20-11:50","Media Studies & Production","3","Introduction to Media Analysis"
"1756703611-362","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 1701 (802)","49566","Class Info","Wharton, D.","MWF 18:00-19:00","Media Studies & Production","3","Introduction to Media Production"
"1756703611-363","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 1701 (803)","51232","Class Info","Lipartito, J.","TTh 10:20-11:50","Media Studies & Production","3","Introduction to Media Production"
"1756703611-364","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 2421 (801)","49567","Class Info","Fujiwara, C.","TTh 13:40-15:10","Media Studies & Production","3","Media Popular Culture"
"1756703611-365","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 2701 (801)","49568","Class Info","Hadjis Labarca, A.","TTh 13:40-15:40","Media Studies & Production","4","Intermediate Video Production"
"1756703611-366","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 2701 (802)","51233","Class Info","Wharton, D.","MWF 15:20-16:40","Media Studies & Production","4","Intermediate Video Production"
"1756703611-367","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 2751 (801)","49586","Class Info","Spinetto, A.","MWF 10:00-11:20","Media Studies & Production","4","Audio for Media"
"1756703611-368","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 3296 (801)","50010","Class Info","Fujiwara, C.","TTh 17:30-19:00","Media Studies & Production","3","Travel Writing"
"1756703611-369","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 3296 (802)","51924","Class Info","Fujiwara, C.","TTh 10:20-11:50","Media Studies & Production","3","Travel Writing"
"1756703611-370","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 3701 (801)","49572","Class Info","Hadjis Labarca, A.","TTh 17:30-19:30","Media Studies & Production","4","Genres of Media Production"
"1756703611-371","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 3709 (801)","51928","Class Info","Lipartito, J.","MWF 15:20-16:40","Media Studies & Production","4","Advanced Editing"
"1756703611-372","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 3721 (750)","49573","Class Info","Hawkins, B.","MW 18:00-20:00","Media Studies & Production","4","Media Performance"
"1756703611-373","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 3751 (801)","52650","Class Info","Spinetto, A.","MWF 12:40-14:00","Media Studies & Production","4","Studio Music Recording Techniques"
"1756703611-374","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MSP 4796 (801)","49461","Class Info","Wharton, D.","MWF 11:30-12:30","Media Studies & Production","3","Creative Scriptwriting"
"1756703611-375","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MUST 0802 (801)","49448","Class Info","Horton, L.","MWF 12:40-14:00","Music Studies","4","The Art of Listening"
"1756703611-376","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MUST 0809 (801)","49449","Class Info","Horton, L.","MWF 16:50-17:50","Music Studies","3","World Musics"
"1756703611-377","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MUST 0812 (801)","49450","Class Info","Horton, L.","MWF 14:10-15:10","Music Studies","3","Exploring Music"
"1756703611-378","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MUST 1701 (751)","49810","Class Info","Duran, S.","TTh 12:00-13:00","Music Studies","2","Music Theory for Non-Majors"
"1756703611-379","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","MUST 1763 (750)","51833","Class Info","Giarratani, N.","WF 11:30-12:30","Music Studies","2","American Popular Music"
"1756703611-380","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHIL 0839 (801)","49762","Class Info","Sekulovski, J.","MWF 14:10-15:10","Philosophy","3","Philosophy of the Human"
"1756703611-381","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHIL 0847 (801)","52795","Class Info","Sekulovski, J.","MWF 16:50-17:50","Philosophy","3","The
  Meaning of the Arts"
"1756703611-382","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHIL 2172 (801)","49419","Class Info","Sekulovski, J.","MWF 15:20-16:20","Philosophy","3","History of Philosophy: Modern"
"1756703611-383","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ACTV 1002 (801)","49812","Class Info","Karim, J.","MF 18:00-19:00","Physical Activity","2","Cardiovascular Fitness"
"1756703611-384","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ACTV 1013 (801)","50007","Class Info","Woolbright, H.","MW 13:00-14:00","Physical Activity","2","Introduction to Yoga"
"1756703611-385","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","ACTV 1013 (802)","52856","Class Info","Woolbright, H.","MW 14:10-15:10","Physical Activity","2","Introduction to Yoga"
"1756703611-386","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHYS 0834 (801)","49768","Class Info","Matsui, T.","TTh 8:40-10:10","Physics","3","Exploring the Cosmos"
"1756703611-387","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHYS 0834 (802)","49769","Class Info","Matsui, T.","TTh 12:00-13:30","Physics","3","Exploring the Cosmos"
"1756703611-388","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHYS 0839 (801)","49767","Class Info","Matsui, T.","TTh 10:20-11:50","Physics","3","Powering the Future"
"1756703611-389","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","PHYS 0847 (750)","52796","Class Info","Delfan Azari, M.","TTh 15:50-17:20","Physics","3","How Things Work: The Physics of Everyday Life"
"1756703611-390","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","POLS 0859 (801)","49628","Class Info","Numata, C.","MWF 10:20-11:20","Political Science","3","The Making of American Society: Melting Pot or Culture Wars?"
"1756703611-391","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","POLS 0864 (801)","49757","Class Info","Cho, S.","MWF 11:30-12:30","Political Science","3","War and Peace"
"1756703611-392","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","POLS 0866 (802)","51743","Class Info","Nadeau, P.","TTh 8:40-10:10","Political Science","3","World Affairs"
"1756703611-393","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","POLS 1101 (801)","51744","Class Info","Nadeau, P.","TTh 12:00-13:30","Political Science","3","The American Political System"
"1756703611-394","https://ug-schedules.tuj.ac.jp/ug/academics/semester-info/schedule/spring2024/?_ga=2.126557963.72372095.1756703153-243220820.1754604944&_gl=1*1kej157*_gcl_au*MTk5NjA2MDYwNy4xNzU0NjA0OTQz*_ga*MjQzMjIwODIwLjE3NTQ2MDQ5NDQ.*_ga_SWHSQQF0DM*czE3NTY3MDMxNTMkbzMkZzEkdDE3NTY3MDMxOTIkajIxJGwwJGgw","POLS 1201 (801)","49643","Class Info","Kakizaki, M.","TTh 8:40-10:10","Political Science","3","Foreign Governments"
